Timestamp,Seq,ClientSend,ServerRcv,ClientRcv,RTTms
2020-10-29 05:13:44.20718734,70,1603948424196896093,1603948424197018570,1603948424207187340,10
2020-10-29 05:13:44.227207591,71,1603948424216899408,1603948424217038075,1603948424227207591,10
2020-10-29 05:13:44.247222373,72,1603948424236913292,1603948424237041979,1603948424247222373,10
2020-10-29 05:13:44.267198977,73,1603948424256904209,1603948424257030970,1603948424267198977,10
2020-10-29 05:13:44.287186388,74,1603948424276895325,1603948424277022656,1603948424287186388,10
2020-10-29 05:13:44.307196983,75,1603948424296902009,1603948424297028330,1603948424307196983,10
2020-10-29 05:13:44.327225388,76,1603948424316901147,1603948424317025351,1603948424327225388,10
2020-10-29 05:13:44.347198439,77,1603948424336903365,1603948424337029019,1603948424347198439,10
2020-10-29 05:13:44.36718997,78,1603948424356898980,1603948424357025441,1603948424367189970,10
2020-10-29 05:13:44.387158571,79,1603948424376872158,1603948424376997232,1603948424387158571,10
2020-10-29 05:13:44.407092563,80,1603948424396823792,1603948424396914752,1603948424407092563,10
2020-10-29 05:13:44.427168731,81,1603948424416896983,1603948424416986021,1603948424427168731,10
2020-10-29 05:13:44.447212629,82,1603948424436905305,1603948424437044469,1603948424447212629,10
2020-10-29 05:13:44.467200317,83,1603948424456909116,1603948424457035934,1603948424467200317,10
2020-10-29 05:13:44.487073221,84,1603948424476870733,1603948424476960904,1603948424487073221,10
2020-10-29 05:13:44.507119239,85,1603948424496871355,1603948424496956752,1603948424507119239,10
2020-10-29 05:13:44.527085024,86,1603948424516872640,1603948424516967327,1603948424527085024,10
2020-10-29 05:13:44.54701509,87,1603948424536828367,1603948424536914468,1603948424547015090,10
2020-10-29 05:13:44.567004825,88,1603948424556824858,1603948424556907869,1603948424567004825,10
2020-10-29 05:13:44.587007063,89,1603948424576824219,1603948424576908346,1603948424587007063,10
2020-10-29 05:13:44.607005824,90,1603948424596824425,1603948424596907152,1603948424607005824,10
2020-10-29 05:13:44.627005493,91,1603948424616824456,1603948424616907136,1603948424627005493,10
2020-10-29 05:13:44.647004097,92,1603948424636823364,1603948424636906077,1603948424647004097,10
2020-10-29 05:13:44.667005305,93,1603948424656824262,1603948424656906772,1603948424667005305,10
2020-10-29 05:13:44.687010716,94,1603948424676824016,1603948424676908270,1603948424687010716,10
2020-10-29 05:13:44.707007315,95,1603948424696825434,1603948424696908685,1603948424707007315,10
2020-10-29 05:13:44.727005826,96,1603948424716824739,1603948424716907292,1603948424727005826,10
2020-10-29 05:13:44.74700564,97,1603948424736825170,1603948424736907184,1603948424747005640,10
2020-10-29 05:13:44.767005735,98,1603948424756824815,1603948424756907299,1603948424767005735,10
2020-10-29 05:13:44.787004469,99,1603948424776824356,1603948424776905987,1603948424787004469,10
2020-10-29 05:13:44.807005571,100,1603948424796824721,1603948424796907308,1603948424807005571,10
2020-10-29 05:13:44.827004682,101,1603948424816825716,1603948424816908076,1603948424827004682,10
2020-10-29 05:13:44.847068081,102,1603948424836784730,1603948424836905394,1603948424847068081,10
2020-10-29 05:13:44.867021129,103,1603948424856826448,1603948424856917229,1603948424867021129,10
2020-10-29 05:13:44.887049177,104,1603948424876869749,1603948424876951103,1603948424887049177,10
2020-10-29 05:13:44.907051294,105,1603948424896873654,1603948424896953978,1603948424907051294,10
2020-10-29 05:13:44.927050652,106,1603948424916871658,1603948424916952636,1603948424927050652,10
2020-10-29 05:13:44.94705292,107,1603948424936874780,1603948424936955177,1603948424947052920,10
2020-10-29 05:13:44.967049548,108,1603948424956869685,1603948424956951316,1603948424967049548,10
2020-10-29 05:13:44.987020792,109,1603948424976840312,1603948424976922539,1603948424987020792,10
2020-10-29 05:13:45.007045051,110,1603948424996868097,1603948424996948684,1603948425007045051,10
2020-10-29 05:13:45.027064292,111,1603948425016871102,1603948425016954449,1603948425027064292,10
2020-10-29 05:13:45.047055154,112,1603948425036870527,1603948425036953850,1603948425047055154,10
2020-10-29 05:13:45.067051515,113,1603948425056871911,1603948425056952598,1603948425067051515,10
2020-10-29 05:13:45.087056279,114,1603948425076869107,1603948425076957894,1603948425087056279,10
2020-10-29 05:13:45.107054123,115,1603948425096874944,1603948425096956028,1603948425107054123,10
2020-10-29 05:13:45.127048839,116,1603948425116869485,1603948425116951152,1603948425127048839,10
2020-10-29 05:13:45.147051353,117,1603948425136872954,1603948425136953568,1603948425147051353,10
2020-10-29 05:13:45.167049789,118,1603948425156870238,1603948425156951569,1603948425167049789,10
2020-10-29 05:13:45.187052986,119,1603948425176873270,1603948425176954844,1603948425187052986,10
2020-10-29 05:13:45.207056685,120,1603948425196876241,1603948425196959275,1603948425207056685,10
2020-10-29 05:13:45.227051429,121,1603948425216873048,1603948425216954202,1603948425227051429,10
2020-10-29 05:13:45.247051125,122,1603948425236871991,1603948425236953558,1603948425247051125,10
2020-10-29 05:13:45.267050769,123,1603948425256872912,1603948425256953569,1603948425267050769,10
2020-10-29 05:13:45.28704865,124,1603948425276870220,1603948425276950917,1603948425287048650,10
2020-10-29 05:13:45.307050351,125,1603948425296873155,1603948425296953329,1603948425307050351,10
2020-10-29 05:13:45.3270485,126,1603948425316869833,1603948425316950757,1603948425327048500,10
2020-10-29 05:13:45.347050128,127,1603948425336871764,1603948425336952788,1603948425347050128,10
2020-10-29 05:13:45.367050209,128,1603948425356871533,1603948425356952950,1603948425367050209,10
2020-10-29 05:13:45.387062437,129,1603948425376879017,1603948425376962674,1603948425387062437,10
2020-10-29 05:13:45.407047115,130,1603948425396870222,1603948425396950652,1603948425407047115,10
2020-10-29 05:13:45.427052243,131,1603948425416873504,1603948425416954314,1603948425427052243,10
2020-10-29 05:13:45.447047305,132,1603948425436868141,1603948425436948858,1603948425447047305,10
2020-10-29 05:13:45.467050429,133,1603948425456871957,1603948425456952644,1603948425467050429,10
2020-10-29 05:13:45.487054818,134,1603948425476855241,1603948425476948058,1603948425487054818,10
2020-10-29 05:13:45.507026796,135,1603948425496832932,1603948425496910929,1603948425507026796,10
2020-10-29 05:13:45.527087735,136,1603948425516831694,1603948425516925688,1603948425527087735,10
2020-10-29 05:13:45.547125329,137,1603948425536868705,1603948425536956596,1603948425547125329,10
2020-10-29 05:13:45.567115637,138,1603948425556827343,1603948425556956440,1603948425567115637,10
2020-10-29 05:13:45.587100235,139,1603948425576821648,1603948425576944666,1603948425587100235,10
2020-10-29 05:13:45.607107603,140,1603948425596821666,1603948425596946764,1603948425607107603,10
2020-10-29 05:13:45.627104848,141,1603948425616821994,1603948425616946258,1603948425627104848,10
2020-10-29 05:13:45.647105446,142,1603948425636821342,1603948425636946353,1603948425647105446,10
2020-10-29 05:13:45.667103748,143,1603948425656821637,1603948425656945274,1603948425667103748,10
2020-10-29 05:13:45.687112446,144,1603948425676821341,1603948425676952555,1603948425687112446,10
2020-10-29 05:13:45.707103917,145,1603948425696820784,1603948425696946374,1603948425707103917,10
2020-10-29 05:13:45.727131002,146,1603948425716834341,1603948425716972082,1603948425727131002,10
2020-10-29 05:13:45.747106903,147,1603948425736822562,1603948425736948226,1603948425747106903,10
2020-10-29 05:13:45.767106884,148,1603948425756821994,1603948425756947472,1603948425767106884,10
2020-10-29 05:13:45.787104163,149,1603948425776821449,1603948425776946533,1603948425787104163,10
2020-10-29 05:13:45.807105687,150,1603948425796821304,1603948425796945765,1603948425807105687,10
2020-10-29 05:13:45.827104285,151,1603948425816821735,1603948425816946423,1603948425827104285,10
2020-10-29 05:13:45.84701788,152,1603948425836834211,1603948425836912303,1603948425847017880,10
2020-10-29 05:13:45.867052585,153,1603948425856873578,1603948425856953898,1603948425867052585,10
