RTT,MeanLatencyUpstream,MeanLatencyDownstream,STDLatencyUpstream,STDLatencyDownstream,NPackets
10.270841921568625,0.11656458823529413,10.154277333333331,0.05256430014946456,0.05380544181154871,51
10.19341138,0.08620881999999998,10.107202560000001,0.011199565857103569,0.021593677889752878,50
10.223262440000001,0.09851676000000005,10.12474568,0.0211621110407823,0.028965094579123996,50
10.281205759999999,0.12087664000000005,10.160329119999998,0.012390013213487708,0.014630863768950899,50
10.284262359999998,0.11817818000000002,10.166084179999999,0.016020519863837127,0.016490232537705492,50
25.362373666666667,0.10997129166666669,25.252402375,0.018955014911361336,12.703788470736312,48
72.1733355106383,0.11431340425531916,72.05902210638298,0.01617366967880607,13.551444366162125,47
112.06574383999998,0.12239022000000001,111.94335361999998,0.0066085734414924975,11.543679056454147,50
101.8291344,0.10236121999999998,101.72677318,0.011726982064094749,4.819591490078221,50
116.25348175510203,0.12168261224489796,116.13179914285713,0.0048122155439550614,3.4544573237489216,49
121.12178082692306,0.11733167307692308,121.00444915384614,0.007777046334025716,10.441713695548865,52
94.61775306122446,0.0944914285714286,94.52326163265303,0.009766622980794313,2.928281827616699,49
102.58264158,0.11045923999999997,102.47218234,0.02236541930173454,1.7264635465716223,50
107.19983115999997,0.12426648000000001,107.07556467999997,0.006452441975686414,1.0340529003442405,50
108.94258526000004,0.12097967999999999,108.82160558000004,0.012019167482716928,0.4396499305164998,50
109.11405066000003,0.11978561999999997,108.99426504000003,0.012536477926259832,0.4106513354713444,50
109.09908409999998,0.09393875999999998,109.00514533999998,0.018769072885531663,0.3997015662212806,50
110.08378083673469,0.0837942448979592,109.99998659183673,0.008329909548301357,0.6637969591915853,49
113.18618158000002,0.08369744000000001,113.10248414000003,0.009311044953516227,1.2526244520070184,50
119.22557029999997,0.10785136000000003,119.11771893999997,0.016868655094891237,2.3830979279248803,50
111.20784949019605,0.11240339215686275,111.09544609803919,0.014371311407512648,16.492699366114067,51
102.60349691999997,0.11496617999999997,102.48853073999997,0.01611702741040047,4.49470943666107,50
115.21563555102043,0.11500851020408166,115.10062704081635,0.01586144299367913,2.8229987002314267,49
123.19744580000001,0.11742270000000002,123.0800231,0.012985445332756208,1.8433809405499915,50
115.32606478431374,0.1098408039215686,115.21622398039217,0.015953941745426276,16.05356415813299,51
97.10797695999999,0.09309013999999996,97.01488681999999,0.007823591029725416,2.683452015322343,50
104.0730057,0.10136700000000004,103.9716387,0.013516112463278784,1.529721627917213,50
107.85644571999998,0.09304068000000001,107.76340503999998,0.005427462288915512,0.7463648716883172,50
109.05412961999998,0.09350922,108.96062039999998,0.0056326728337087,0.4062372292678255,50
109.10110857999997,0.09789192000000002,109.00321665999998,0.005612827564926612,0.3630082999256411,50
109.19115314,0.10030143999999998,109.0908517,0.007016504620279245,0.4174772099931797,50
110.77232853061223,0.12181387755102041,110.65051465306121,0.0037095989806515688,0.8204761264527073,49
22.399533124999994,0.12274307142857141,22.27679005357142,0.008482623214668961,30.50750195286262,56
10.24899346,0.10588618000000005,10.143107279999999,0.02076618458907654,0.033299204784522994,50
10.283921420000002,0.1199102,10.164011220000003,0.01286357259862127,0.01261822102721292,50
10.246869479999999,0.10480688000000005,10.1420626,0.0218025278219201,0.047501402772549904,50
10.20507074,0.09014388000000001,10.11492686,0.016720469757324403,0.026916108815362005,50
10.247986619999999,0.1050039,10.14298272,0.02023399510848018,0.031475912363609033,50
10.233344540000001,0.09743619999999996,10.13590834,0.020094075125767795,0.03441242891375729,50
10.201872714285713,0.08671179591836733,10.115160918367346,0.01453586542143905,0.02746329313074406,49
