Timestamp,Seq,ClientSend,ServerRcv,ClientRcv,RTTms
2020-10-29 05:14:54.846439657,42,1603948494836155745,1603948494836280805,1603948494846439657,10
2020-10-29 05:14:54.866417504,43,1603948494856156075,1603948494856245363,1603948494866417504,10
2020-10-29 05:14:54.886416539,44,1603948494876156169,1603948494876244347,1603948494886416539,10
2020-10-29 05:14:54.906473149,45,1603948494896182824,1603948494896308335,1603948494906473149,10
2020-10-29 05:14:54.926517774,46,1603948494916189784,1603948494916316231,1603948494926517774,10
2020-10-29 05:14:54.946481418,47,1603948494936202845,1603948494936298946,1603948494946481418,10
2020-10-29 05:14:54.966461804,48,1603948494956195626,1603948494956294473,1603948494966461804,10
2020-10-29 05:14:54.986454615,49,1603948494976189453,1603948494976286691,1603948494986454615,10
2020-10-29 05:14:55.006454543,50,1603948494996189668,1603948494996286555,1603948495006454543,10
2020-10-29 05:14:55.026466417,51,1603948495016198968,1603948495016297342,1603948495026466417,10
2020-10-29 05:14:55.046441201,52,1603948495036164079,1603948495036257029,1603948495046441201,10
2020-10-29 05:14:55.066455002,53,1603948495056188983,1603948495056286830,1603948495066455002,10
2020-10-29 05:14:55.086480899,54,1603948495076183444,1603948495076272578,1603948495086480899,10
2020-10-29 05:14:55.106484933,55,1603948495096188721,1603948495096317775,1603948495106484933,10
2020-10-29 05:14:55.126479497,56,1603948495116186942,1603948495116312686,1603948495126479497,10
2020-10-29 05:14:55.146495336,57,1603948495136179549,1603948495136308580,1603948495146495336,10
2020-10-29 05:14:55.166475296,58,1603948495156179690,1603948495156304965,1603948495166475296,10
2020-10-29 05:14:55.186476978,59,1603948495176180698,1603948495176307165,1603948495186476978,10
2020-10-29 05:14:55.206483811,60,1603948495196186559,1603948495196312897,1603948495206483811,10
2020-10-29 05:14:55.226472032,61,1603948495216178964,1603948495216304481,1603948495226472032,10
2020-10-29 05:14:55.246506757,62,1603948495236192780,1603948495236317864,1603948495246506757,10
2020-10-29 05:14:55.26648369,63,1603948495256191915,1603948495256317169,1603948495266483690,10
2020-10-29 05:14:55.286487094,64,1603948495276193759,1603948495276321320,1603948495286487094,10
2020-10-29 05:14:55.306485899,65,1603948495296192190,1603948495296317777,1603948495306485899,10
2020-10-29 05:14:55.326426536,66,1603948495316124550,1603948495316263174,1603948495326426536,10
2020-10-29 05:14:55.346442001,67,1603948495336156224,1603948495336282629,1603948495346442001,10
2020-10-29 05:14:55.366437191,68,1603948495356152956,1603948495356278163,1603948495366437191,10
2020-10-29 05:14:55.386440935,69,1603948495376156137,1603948495376286881,1603948495386440935,10
2020-10-29 05:14:55.406429343,70,1603948495396154250,1603948495396272638,1603948495406429343,10
2020-10-29 05:14:55.42644136,71,1603948495416156199,1603948495416280986,1603948495426441360,10
2020-10-29 05:14:55.446438484,72,1603948495436154506,1603948495436280617,1603948495446438484,10
2020-10-29 05:14:55.466442401,73,1603948495456157216,1603948495456281967,1603948495466442401,10
2020-10-29 05:14:55.486437712,74,1603948495476152147,1603948495476276895,1603948495486437712,10
2020-10-29 05:14:55.50644044,75,1603948495496156405,1603948495496280332,1603948495506440440,10
2020-10-29 05:14:55.526438604,76,1603948495516153803,1603948495516278800,1603948495526438604,10
2020-10-29 05:14:55.546436578,77,1603948495536156277,1603948495536279481,1603948495546436578,10
2020-10-29 05:14:55.566439853,78,1603948495556153774,1603948495556279645,1603948495566439853,10
2020-10-29 05:14:55.586441561,79,1603948495576155225,1603948495576281355,1603948495586441561,10
2020-10-29 05:14:55.606440711,80,1603948495596153639,1603948495596279343,1603948495606440711,10
2020-10-29 05:14:55.626443768,81,1603948495616157593,1603948495616282584,1603948495626443768,10
2020-10-29 05:14:55.646439976,82,1603948495636153361,1603948495636278958,1603948495646439976,10
2020-10-29 05:14:55.666441633,83,1603948495656156061,1603948495656280102,1603948495666441633,10
2020-10-29 05:14:55.686440254,84,1603948495676153716,1603948495676280386,1603948495686440254,10
2020-10-29 05:14:55.706363524,85,1603948495696155790,1603948495696245820,1603948495706363524,10
2020-10-29 05:14:55.726342492,86,1603948495716160638,1603948495716242731,1603948495726342492,10
2020-10-29 05:14:55.74633856,87,1603948495736158279,1603948495736239506,1603948495746338560,10
2020-10-29 05:14:55.766339884,88,1603948495756161163,1603948495756242567,1603948495766339884,10
2020-10-29 05:14:55.786334382,89,1603948495776156493,1603948495776237087,1603948495786334382,10
2020-10-29 05:14:55.806337212,90,1603948495796159431,1603948495796239874,1603948495806337212,10
2020-10-29 05:14:55.826300879,91,1603948495816120055,1603948495816201998,1603948495826300879,10
2020-10-29 05:14:55.846337488,92,1603948495836156709,1603948495836238936,1603948495846337488,10
2020-10-29 05:14:55.866335817,93,1603948495856156483,1603948495856238030,1603948495866335817,10
2020-10-29 05:14:55.88634023,94,1603948495876161611,1603948495876242575,1603948495886340230,10
2020-10-29 05:14:55.906335373,95,1603948495896157388,1603948495896237846,1603948495906335373,10
2020-10-29 05:14:55.92633916,96,1603948495916159913,1603948495916241807,1603948495926339160,10
2020-10-29 05:14:55.946335288,97,1603948495936156644,1603948495936237171,1603948495946335288,10
2020-10-29 05:14:55.966346406,98,1603948495956160547,1603948495956249481,1603948495966346406,10
2020-10-29 05:14:55.986335123,99,1603948495976156061,1603948495976237132,1603948495986335123,10
2020-10-29 05:14:56.006338517,100,1603948495996159912,1603948495996240776,1603948496006338517,10
2020-10-29 05:14:56.026335731,101,1603948496016157473,1603948496016238070,1603948496026335731,10
2020-10-29 05:14:56.046326522,102,1603948496036077510,1603948496036161377,1603948496046326522,10
2020-10-29 05:14:56.066329457,103,1603948496056108285,1603948496056210376,1603948496066329457,10
2020-10-29 05:14:56.086418708,104,1603948496076157430,1603948496076249520,1603948496086418708,10
2020-10-29 05:14:56.106409162,105,1603948496096153367,1603948496096242278,1603948496106409162,10
2020-10-29 05:14:56.12644349,106,1603948496116157518,1603948496116284189,1603948496126443490,10
2020-10-29 05:14:56.146441524,107,1603948496136157023,1603948496136283747,1603948496146441524,10
2020-10-29 05:14:56.166444032,108,1603948496156157024,1603948496156284331,1603948496166444032,10
2020-10-29 05:14:56.186445627,109,1603948496176160274,1603948496176286405,1603948496186445627,10
2020-10-29 05:14:56.206440218,110,1603948496196156845,1603948496196281929,1603948496206440218,10
2020-10-29 05:14:56.226484405,111,1603948496216183300,1603948496216325937,1603948496226484405,10
2020-10-29 05:14:56.24636634,112,1603948496236156097,1603948496236249041,1603948496246366340,10
2020-10-29 05:14:56.26644301,113,1603948496256157612,1603948496256284256,1603948496266443010,10
2020-10-29 05:14:56.286442234,114,1603948496276156839,1603948496276282210,1603948496286442234,10
2020-10-29 05:14:56.306441935,115,1603948496296156647,1603948496296282531,1603948496306441935,10
2020-10-29 05:14:56.326384843,116,1603948496316125781,1603948496316223395,1603948496326384843,10
2020-10-29 05:14:56.346392614,117,1603948496336104589,1603948496336232643,1603948496346392614,10
2020-10-29 05:14:56.366411389,118,1603948496356112816,1603948496356248406,1603948496366411389,10
2020-10-29 05:14:56.386318796,119,1603948496376108974,1603948496376196104,1603948496386318796,10
2020-10-29 05:14:56.406289516,120,1603948496396108665,1603948496396189432,1603948496406289516,10
2020-10-29 05:14:56.426339015,121,1603948496416160386,1603948496416241260,1603948496426339015,10
2020-10-29 05:14:56.446312542,122,1603948496436134110,1603948496436215474,1603948496446312542,10
2020-10-29 05:14:56.466335113,123,1603948496456157648,1603948496456239455,1603948496466335113,10
2020-10-29 05:14:56.48633352,124,1603948496476155361,1603948496476236489,1603948496486333520,10
2020-10-29 05:14:56.506335818,125,1603948496496158089,1603948496496239000,1603948496506335818,10
2020-10-29 05:14:56.526340222,126,1603948496516156027,1603948496516236788,1603948496526340222,10
2020-10-29 05:14:56.546341983,127,1603948496536159132,1603948496536242302,1603948496546341983,10
2020-10-29 05:14:56.566334604,128,1603948496556155336,1603948496556237163,1603948496566334604,10
2020-10-29 05:14:56.586334652,129,1603948496576157587,1603948496576237988,1603948496586334652,10
2020-10-29 05:14:56.606346849,130,1603948496596155912,1603948496596249219,1603948496606346849,10
2020-10-29 05:14:56.626335187,131,1603948496616158959,1603948496616238696,1603948496626335187,10
2020-10-29 05:14:56.646332631,132,1603948496636156033,1603948496636236267,1603948496646332631,10
2020-10-29 05:14:56.666334782,133,1603948496656158544,1603948496656238412,1603948496666334782,10
2020-10-29 05:14:56.686342646,134,1603948496676157662,1603948496676238483,1603948496686342646,10
2020-10-29 05:14:56.706346157,135,1603948496696160110,1603948496696249070,1603948496706346157,10
2020-10-29 05:14:56.726335732,136,1603948496716157281,1603948496716238481,1603948496726335732,10
2020-10-29 05:14:56.746336259,137,1603948496736159172,1603948496736239489,1603948496746336259,10
2020-10-29 05:14:56.766333464,138,1603948496756155363,1603948496756236456,1603948496766333464,10
2020-10-29 05:14:56.786337128,139,1603948496776160000,1603948496776240464,1603948496786337128,10
2020-10-29 05:14:56.806333909,140,1603948496796156148,1603948496796237198,1603948496806333909,10
2020-10-29 05:14:56.82633967,141,1603948496816156881,1603948496816240652,1603948496826339670,10
2020-10-29 05:14:56.846336087,142,1603948496836156040,1603948496836237890,1603948496846336087,10
2020-10-29 05:14:56.866339375,143,1603948496856160687,1603948496856241801,1603948496866339375,10
2020-10-29 05:14:56.886340592,144,1603948496876162911,1603948496876243312,1603948496886340592,10
2020-10-29 05:14:56.906336837,145,1603948496896159316,1603948496896239386,1603948496906336837,10
2020-10-29 05:14:56.926333386,146,1603948496916156193,1603948496916236187,1603948496926333386,10
2020-10-29 05:14:56.946339453,147,1603948496936160091,1603948496936241525,1603948496946339453,10
2020-10-29 05:14:56.966336987,148,1603948496956158359,1603948496956239379,1603948496966336987,10
2020-10-29 05:14:56.986336825,149,1603948496976160620,1603948496976241070,1603948496986336825,10
2020-10-29 05:14:57.006335403,150,1603948496996156644,1603948496996237698,1603948497006335403,10
2020-10-29 05:14:57.026337777,151,1603948497016159802,1603948497016240292,1603948497026337777,10
2020-10-29 05:14:57.046377044,152,1603948497036096556,1603948497036218736,1603948497046377044,10
2020-10-29 05:14:57.066371016,153,1603948497056112676,1603948497056210610,1603948497066371016,10
2020-10-29 05:14:57.086411213,154,1603948497076154662,1603948497076243716,1603948497086411213,10
2020-10-29 05:14:57.106443248,155,1603948497096158129,1603948497096283534,1603948497106443248,10
2020-10-29 05:14:57.126444922,156,1603948497116158397,1603948497116284225,1603948497126444922,10
2020-10-29 05:14:57.146441574,157,1603948497136156298,1603948497136282932,1603948497146441574,10
2020-10-29 05:14:57.166442198,158,1603948497156157249,1603948497156281643,1603948497166442198,10
2020-10-29 05:14:57.18644203,159,1603948497176157334,1603948497176282518,1603948497186442030,10
2020-10-29 05:14:57.206442041,160,1603948497196156901,1603948497196284039,1603948497206442041,10
2020-10-29 05:14:57.226443455,161,1603948497216158559,1603948497216284870,1603948497226443455,10
2020-10-29 05:14:57.246453433,162,1603948497236157897,1603948497236292774,1603948497246453433,10
2020-10-29 05:14:57.266440071,163,1603948497256155118,1603948497256281719,1603948497266440071,10
2020-10-29 05:14:57.286442591,164,1603948497276157122,1603948497276283843,1603948497286442591,10
2020-10-29 05:14:57.306440643,165,1603948497296156523,1603948497296281424,1603948497306440643,10
2020-10-29 05:14:57.32634845,166,1603948497316142361,1603948497316234118,1603948497326348450,10
2020-10-29 05:14:57.346444152,167,1603948497336158165,1603948497336284470,1603948497346444152,10
2020-10-29 05:14:57.366443743,168,1603948497356156930,1603948497356283441,1603948497366443743,10
2020-10-29 05:14:57.386438664,169,1603948497376156781,1603948497376281645,1603948497386438664,10
2020-10-29 05:14:57.406426671,170,1603948497396138389,1603948497396265603,1603948497406426671,10
2020-10-29 05:14:57.426417535,171,1603948497416157893,1603948497416246527,1603948497426417535,10
2020-10-29 05:14:57.446441623,172,1603948497436156241,1603948497436282532,1603948497446441623,10
2020-10-29 05:14:57.466441171,173,1603948497456156649,1603948497456281257,1603948497466441171,10
2020-10-29 05:14:57.486442142,174,1603948497476157283,1603948497476282944,1603948497486442142,10
2020-10-29 05:14:57.506446743,175,1603948497496159478,1603948497496285249,1603948497506446743,10
2020-10-29 05:14:57.526442972,176,1603948497516155382,1603948497516282040,1603948497526442972,10
2020-10-29 05:14:57.546441983,177,1603948497536156320,1603948497536282171,1603948497546441983,10
2020-10-29 05:14:57.566443896,178,1603948497556158168,1603948497556284135,1603948497566443896,10
2020-10-29 05:14:57.586444235,179,1603948497576158085,1603948497576283750,1603948497586444235,10
2020-10-29 05:14:57.606440976,180,1603948497596156227,1603948497596281717,1603948497606440976,10
2020-10-29 05:14:57.626431987,181,1603948497616157261,1603948497616279288,1603948497626431987,10
2020-10-29 05:14:57.646440928,182,1603948497636156269,1603948497636281786,1603948497646440928,10
2020-10-29 05:14:57.666441468,183,1603948497656157417,1603948497656282701,1603948497666441468,10
2020-10-29 05:14:57.686442026,184,1603948497676155884,1603948497676282102,1603948497686442026,10
2020-10-29 05:14:57.706442905,185,1603948497696156075,1603948497696281593,1603948497706442905,10
2020-10-29 05:14:57.726443266,186,1603948497716157856,1603948497716284494,1603948497726443266,10
2020-10-29 05:14:57.7464429,187,1603948497736156591,1603948497736283388,1603948497746442900,10
2020-10-29 05:14:57.766446315,188,1603948497756158135,1603948497756285929,1603948497766446315,10
2020-10-29 05:14:57.786443526,189,1603948497776157729,1603948497776285074,1603948497786443526,10
2020-10-29 05:14:57.806443876,190,1603948497796157241,1603948497796283148,1603948497806443876,10
2020-10-29 05:14:57.826323373,191,1603948497816123882,1603948497816210699,1603948497826323373,10
2020-10-29 05:14:57.846440942,192,1603948497836158383,1603948497836283811,1603948497846440942,10
2020-10-29 05:14:57.866442413,193,1603948497856156678,1603948497856283492,1603948497866442413,10
2020-10-29 05:14:57.886457101,194,1603948497876157129,1603948497876296240,1603948497886457101,10
2020-10-29 05:14:57.906443482,195,1603948497896156653,1603948497896283257,1603948497906443482,10
2020-10-29 05:14:57.926452036,196,1603948497916158214,1603948497916291345,1603948497926452036,10
2020-10-29 05:14:57.946443325,197,1603948497936158058,1603948497936282726,1603948497946443325,10
2020-10-29 05:14:57.966444993,198,1603948497956156216,1603948497956284050,1603948497966444993,10
2020-10-29 05:14:57.98644396,199,1603948497976158031,1603948497976283495,1603948497986443960,10
2020-10-29 05:14:58.006436951,200,1603948497996156245,1603948497996280199,1603948498006436951,10
2020-10-29 05:14:58.026443638,201,1603948498016156890,1603948498016282761,1603948498026443638,10
2020-10-29 05:14:58.046381826,202,1603948498036128293,1603948498036223874,1603948498046381826,10
2020-10-29 05:14:58.066440768,203,1603948498056156009,1603948498056279086,1603948498066440768,10
2020-10-29 05:14:58.086361025,204,1603948498076105807,1603948498076194517,1603948498086361025,10
2020-10-29 05:14:58.106441057,205,1603948498096181157,1603948498096269451,1603948498106441057,10
2020-10-29 05:14:58.126474425,206,1603948498116180739,1603948498116307710,1603948498126474425,10
2020-10-29 05:14:58.146468399,207,1603948498136181250,1603948498136307888,1603948498146468399,10
2020-10-29 05:14:58.166450911,208,1603948498156156255,1603948498156281655,1603948498166450911,10
2020-10-29 05:14:58.186478815,209,1603948498176186186,1603948498176311613,1603948498186478815,10
2020-10-29 05:14:58.206475943,210,1603948498196179880,1603948498196305368,1603948498206475943,10
2020-10-29 05:14:58.226471411,211,1603948498216184331,1603948498216310232,1603948498226471411,10
2020-10-29 05:14:58.246448641,212,1603948498236159596,1603948498236286181,1603948498246448641,10
2020-10-29 05:14:58.26641536,213,1603948498256157137,1603948498256246335,1603948498266415360,10
2020-10-29 05:14:58.286472904,214,1603948498276182979,1603948498276310840,1603948498286472904,10
2020-10-29 05:14:58.306397132,215,1603948498296109853,1603948498296236417,1603948498306397132,10
2020-10-29 05:14:58.326326883,216,1603948498316080084,1603948498316170231,1603948498326326883,10
2020-10-29 05:14:58.346368077,217,1603948498336158352,1603948498336249700,1603948498346368077,10
2020-10-29 05:14:58.366345251,218,1603948498356160000,1603948498356244607,1603948498366345251,10
2020-10-29 05:14:58.386337456,219,1603948498376158468,1603948498376241062,1603948498386337456,10
2020-10-29 05:14:58.406338991,220,1603948498396158336,1603948498396241140,1603948498406338991,10
2020-10-29 05:14:58.426340539,221,1603948498416159300,1603948498416242541,1603948498426340539,10
2020-10-29 05:14:58.446342167,222,1603948498436160161,1603948498436243712,1603948498446342167,10
2020-10-29 05:14:58.466293878,223,1603948498456112736,1603948498456195776,1603948498466293878,10
2020-10-29 05:14:58.486337386,224,1603948498476158064,1603948498476240164,1603948498486337386,10
2020-10-29 05:14:58.506338641,225,1603948498496159378,1603948498496241005,1603948498506338641,10
2020-10-29 05:14:58.526344055,226,1603948498516156906,1603948498516246233,1603948498526344055,10
2020-10-29 05:14:58.546339466,227,1603948498536160441,1603948498536242358,1603948498546339466,10
2020-10-29 05:14:58.566338824,228,1603948498556160008,1603948498556242102,1603948498566338824,10
2020-10-29 05:14:58.586339559,229,1603948498576158656,1603948498576241210,1603948498586339559,10
2020-10-29 05:14:58.6063388,230,1603948498596159072,1603948498596241966,1603948498606338800,10
2020-10-29 05:14:58.626347464,231,1603948498616168273,1603948498616250620,1603948498626347464,10
2020-10-29 05:14:58.646339185,232,1603948498636159774,1603948498636242194,1603948498646339185,10
2020-10-29 05:14:58.666338321,233,1603948498656159378,1603948498656241449,1603948498666338321,10
2020-10-29 05:14:58.686337482,234,1603948498676158569,1603948498676240657,1603948498686337482,10
2020-10-29 05:14:58.70633861,235,1603948498696159167,1603948498696241764,1603948498706338610,10
2020-10-29 05:14:58.726354218,236,1603948498716160578,1603948498716242702,1603948498726354218,10
2020-10-29 05:14:58.746339742,237,1603948498736159653,1603948498736242483,1603948498746339742,10
2020-10-29 05:14:58.76634029,238,1603948498756160684,1603948498756243431,1603948498766340290,10
2020-10-29 05:14:58.786336494,239,1603948498776160105,1603948498776241429,1603948498786336494,10
2020-10-29 05:14:58.806338125,240,1603948498796159970,1603948498796241320,1603948498806338125,10
2020-10-29 05:14:58.826314406,241,1603948498816129268,1603948498816213468,1603948498826314406,10
2020-10-29 05:14:58.846373652,242,1603948498836117816,1603948498836209216,1603948498846373652,10
2020-10-29 05:14:58.86642463,243,1603948498856159897,1603948498856259548,1603948498866424630,10
2020-10-29 05:14:58.88632369,244,1603948498876110775,1603948498876207985,1603948498886323690,10
2020-10-29 05:14:58.906340818,245,1603948498896159726,1603948498896241003,1603948498906340818,10
2020-10-29 05:14:58.926338416,246,1603948498916159587,1603948498916240441,1603948498926338416,10
2020-10-29 05:14:58.946336814,247,1603948498936158165,1603948498936239159,1603948498946336814,10
2020-10-29 05:14:58.966339095,248,1603948498956159173,1603948498956241777,1603948498966339095,10
2020-10-29 05:14:58.986337906,249,1603948498976158517,1603948498976240828,1603948498986337906,10
2020-10-29 05:14:59.006338824,250,1603948498996159362,1603948498996241479,1603948499006338824,10
2020-10-29 05:14:59.026336789,251,1603948499016158733,1603948499016241377,1603948499026336789,10
2020-10-29 05:14:59.046481068,252,1603948499036195259,1603948499036321383,1603948499046481068,10
2020-10-29 05:14:59.066485183,253,1603948499056188187,1603948499056314498,1603948499066485183,10
2020-10-29 05:14:59.086357269,254,1603948499076158855,1603948499076246082,1603948499086357269,10
2020-10-29 05:14:59.106402148,255,1603948499096118155,1603948499096237133,1603948499106402148,10
2020-10-29 05:14:59.126360463,256,1603948499116159537,1603948499116242327,1603948499126360463,10
2020-10-29 05:14:59.146371108,257,1603948499136158485,1603948499136256612,1603948499146371108,10
2020-10-29 05:14:59.166455076,258,1603948499156158020,1603948499156297214,1603948499166455076,10
2020-10-29 05:14:59.18644357,259,1603948499176157611,1603948499176284665,1603948499186443570,10
2020-10-29 05:14:59.206440238,260,1603948499196157142,1603948499196284046,1603948499206440238,10
2020-10-29 05:14:59.226445113,261,1603948499216158634,1603948499216285268,1603948499226445113,10
2020-10-29 05:14:59.246438561,262,1603948499236156625,1603948499236283709,1603948499246438561,10
2020-10-29 05:14:59.266443466,263,1603948499256159003,1603948499256285320,1603948499266443466,10
2020-10-29 05:14:59.286443724,264,1603948499276162681,1603948499276289235,1603948499286443724,10
2020-10-29 05:14:59.306449108,265,1603948499296158812,1603948499296283999,1603948499306449108,10
2020-10-29 05:14:59.326326049,266,1603948499316124990,1603948499316212401,1603948499326326049,10
2020-10-29 05:14:59.346356178,267,1603948499336157742,1603948499336240022,1603948499346356178,10
2020-10-29 05:14:59.366339349,268,1603948499356155590,1603948499356236947,1603948499366339349,10
2020-10-29 05:14:59.386332286,269,1603948499376155687,1603948499376234678,1603948499386332286,10
2020-10-29 05:14:59.406337798,270,1603948499396158833,1603948499396239320,1603948499406337798,10
2020-10-29 05:14:59.426336716,271,1603948499416157257,1603948499416238601,1603948499426336716,10
2020-10-29 05:14:59.44634282,272,1603948499436157185,1603948499436237783,1603948499446342820,10
2020-10-29 05:14:59.466339939,273,1603948499456158343,1603948499456240441,1603948499466339939,10
2020-10-29 05:14:59.486336173,274,1603948499476157881,1603948499476238355,1603948499486336173,10
2020-10-29 05:14:59.506336159,275,1603948499496158570,1603948499496238853,1603948499506336159,10
2020-10-29 05:14:59.526339356,276,1603948499516159624,1603948499516241105,1603948499526339356,10
2020-10-29 05:14:59.546336304,277,1603948499536158285,1603948499536238456,1603948499546336304,10
2020-10-29 05:14:59.566334942,278,1603948499556156393,1603948499556236934,1603948499566334942,10
2020-10-29 05:14:59.586336529,279,1603948499576159728,1603948499576238525,1603948499586336529,10
2020-10-29 05:14:59.606335651,280,1603948499596158769,1603948499596237736,1603948499606335651,10
2020-10-29 05:14:59.626350216,281,1603948499616159000,1603948499616251631,1603948499626350216,10
2020-10-29 05:14:59.646309177,282,1603948499636132905,1603948499636211845,1603948499646309177,10
2020-10-29 05:14:59.666311729,283,1603948499656099803,1603948499656191494,1603948499666311729,10
2020-10-29 05:14:59.702640531,284,1603948499676101684,1603948499676192312,1603948499702640531,26
2020-10-29 05:14:59.727856282,285,1603948499696126369,1603948499696216786,1603948499727856282,31
2020-10-29 05:14:59.764688161,286,1603948499716163178,1603948499716278433,1603948499764688161,48
2020-10-29 05:14:59.79571051,287,1603948499736018221,1603948499736120129,1603948499795710510,59
2020-10-29 05:14:59.818551949,288,1603948499756164853,1603948499756278429,1603948499818551949,62
2020-10-29 05:14:59.839399723,289,1603948499776159068,1603948499776273486,1603948499839399723,63
2020-10-29 05:14:59.861238356,290,1603948499796108259,1603948499796228408,1603948499861238356,65
2020-10-29 05:14:59.882070869,291,1603948499816130077,1603948499816240916,1603948499882070869,65
2020-10-29 05:14:59.902395766,292,1603948499836126412,1603948499836265880,1603948499902395766,66
2020-10-29 05:14:59.921824057,293,1603948499856115710,1603948499856227350,1603948499921824057,65
2020-10-29 05:14:59.93948611,294,1603948499876110994,1603948499876224120,1603948499939486110,63
2020-10-29 05:14:59.94774243,295,1603948499896109003,1603948499896221381,1603948499947742430,51
2020-10-29 05:14:59.948235969,296,1603948499916110237,1603948499916222726,1603948499948235969,32
2020-10-29 05:14:59.951886173,297,1603948499936109452,1603948499936223826,1603948499951886173,15
2020-10-29 05:15:00.027616851,298,1603948499956008536,1603948499956164033,1603948500027616851,71
2020-10-29 05:15:00.047553229,299,1603948499976163862,1603948499976267092,1603948500047553229,71
2020-10-29 05:15:00.067867129,300,1603948499996164520,1603948499996252837,1603948500067867129,71
2020-10-29 05:15:00.089243339,301,1603948500016168938,1603948500016254092,1603948500089243339,73
2020-10-29 05:15:00.111560016,302,1603948500036160249,1603948500036267720,1603948500111560016,75
2020-10-29 05:15:00.132363389,303,1603948500056122850,1603948500056227027,1603948500132363389,76
2020-10-29 05:15:00.153216446,304,1603948500076079188,1603948500076197252,1603948500153216446,77
2020-10-29 05:15:00.175037695,305,1603948500096116843,1603948500096240927,1603948500175037695,78
2020-10-29 05:15:00.187901501,306,1603948500116116964,1603948500116237259,1603948500187901501,71
2020-10-29 05:15:00.199294331,307,1603948500136116139,1603948500136235767,1603948500199294331,63
2020-10-29 05:15:00.210211417,308,1603948500156132424,1603948500156255142,1603948500210211417,54
