Timestamp,Seq,ClientSend,ServerRcv,ClientRcv,RTTms
2020-10-29 05:18:00.402922653,118,1603948680392638638,1603948680392765899,1603948680402922653,10
2020-10-29 05:18:00.422925195,119,1603948680412638975,1603948680412764559,1603948680422925195,10
2020-10-29 05:18:00.442921424,120,1603948680432638756,1603948680432763907,1603948680442921424,10
2020-10-29 05:18:00.462920094,121,1603948680452636152,1603948680452763283,1603948680462920094,10
2020-10-29 05:18:00.482927605,122,1603948680472639159,1603948680472765140,1603948680482927605,10
2020-10-29 05:18:00.502931513,123,1603948680492643519,1603948680492769434,1603948680502931513,10
2020-10-29 05:18:00.522927472,124,1603948680512639640,1603948680512767061,1603948680522927472,10
2020-10-29 05:18:00.542931792,125,1603948680532646274,1603948680532771698,1603948680542931792,10
2020-10-29 05:18:00.562924217,126,1603948680552638225,1603948680552764792,1603948680562924217,10
2020-10-29 05:18:00.58292685,127,1603948680572642701,1603948680572767805,1603948680582926850,10
2020-10-29 05:18:00.602933288,128,1603948680592645631,1603948680592773289,1603948680602933288,10
2020-10-29 05:18:00.62284694,129,1603948680612639572,1603948680612730323,1603948680622846940,10
2020-10-29 05:18:00.642855177,130,1603948680632642679,1603948680632736109,1603948680642855177,10
2020-10-29 05:18:00.662897271,131,1603948680652638733,1603948680652730780,1603948680662897271,10
2020-10-29 05:18:00.682894681,132,1603948680672641799,1603948680672734043,1603948680682894681,10
2020-10-29 05:18:00.702959243,133,1603948680692669150,1603948680692795431,1603948680702959243,10
2020-10-29 05:18:00.722980426,134,1603948680712669324,1603948680712794925,1603948680722980426,10
2020-10-29 05:18:00.742971999,135,1603948680732667594,1603948680732799078,1603948680742971999,10
2020-10-29 05:18:00.76300371,136,1603948680752676674,1603948680752801882,1603948680763003710,10
2020-10-29 05:18:00.782975508,137,1603948680772673258,1603948680772804252,1603948680782975508,10
2020-10-29 05:18:00.802981088,138,1603948680792665675,1603948680792793006,1603948680802981088,10
2020-10-29 05:18:00.822985227,139,1603948680812683189,1603948680812813140,1603948680822985227,10
2020-10-29 05:18:00.842964105,140,1603948680832647886,1603948680832774307,1603948680842964105,10
2020-10-29 05:18:00.862968658,141,1603948680852665636,1603948680852795984,1603948680862968658,10
2020-10-29 05:18:00.882977579,142,1603948680872666303,1603948680872792444,1603948680882977579,10
2020-10-29 05:18:00.902969923,143,1603948680892669087,1603948680892799185,1603948680902969923,10
2020-10-29 05:18:00.922962493,144,1603948680912672640,1603948680912798151,1603948680922962493,10
2020-10-29 05:18:00.94297175,145,1603948680932666221,1603948680932796732,1603948680942971750,10
2020-10-29 05:18:00.962967543,146,1603948680952667488,1603948680952802879,1603948680962967543,10
2020-10-29 05:18:00.982805813,147,1603948680972595531,1603948680972685731,1603948680982805813,10
2020-10-29 05:18:01.00285531,148,1603948680992641318,1603948680992737932,1603948681002855310,10
2020-10-29 05:18:01.022933328,149,1603948681012644215,1603948681012771916,1603948681022933328,10
2020-10-29 05:18:01.042939048,150,1603948681032643563,1603948681032774330,1603948681042939048,10
2020-10-29 05:18:01.062943001,151,1603948681052642729,1603948681052780680,1603948681062943001,10
2020-10-29 05:18:01.082967715,152,1603948681072665586,1603948681072801974,1603948681082967715,10
2020-10-29 05:18:01.102953613,153,1603948681092673267,1603948681092767055,1603948681102953613,10
2020-10-29 05:18:01.123006626,154,1603948681112683924,1603948681112818505,1603948681123006626,10
2020-10-29 05:18:01.14294235,155,1603948681132673005,1603948681132766809,1603948681142942350,10
2020-10-29 05:18:01.162988297,156,1603948681152682055,1603948681152817216,1603948681162988297,10
2020-10-29 05:18:01.182950454,157,1603948681172680452,1603948681172774526,1603948681182950454,10
2020-10-29 05:18:01.202995379,158,1603948681192671946,1603948681192807110,1603948681202995379,10
2020-10-29 05:18:01.222928719,159,1603948681212656343,1603948681212750167,1603948681222928719,10
2020-10-29 05:18:01.242993992,160,1603948681232672847,1603948681232807708,1603948681242993992,10
2020-10-29 05:18:01.262927416,161,1603948681252658577,1603948681252751871,1603948681262927416,10
2020-10-29 05:18:01.28297761,162,1603948681272670457,1603948681272806895,1603948681282977610,10
2020-10-29 05:18:01.302948947,163,1603948681292674448,1603948681292767112,1603948681302948947,10
2020-10-29 05:18:01.322994441,164,1603948681312672352,1603948681312806853,1603948681322994441,10
2020-10-29 05:18:01.342947281,165,1603948681332673833,1603948681332767570,1603948681342947281,10
2020-10-29 05:18:01.362980028,166,1603948681352674646,1603948681352809757,1603948681362980028,10
2020-10-29 05:18:01.382929895,167,1603948681372662237,1603948681372755187,1603948681382929895,10
2020-10-29 05:18:01.402976739,168,1603948681392653880,1603948681392789574,1603948681402976739,10
2020-10-29 05:18:01.422981833,169,1603948681412680831,1603948681412773898,1603948681422981833,10
2020-10-29 05:18:01.442947003,170,1603948681432634901,1603948681432760808,1603948681442947003,10
2020-10-29 05:18:01.462978317,171,1603948681452677898,1603948681452812549,1603948681462978317,10
2020-10-29 05:18:01.482881867,172,1603948681472599311,1603948681472693355,1603948681482881867,10
2020-10-29 05:18:01.502970175,173,1603948681492672282,1603948681492801336,1603948681502970175,10
2020-10-29 05:18:01.522929622,174,1603948681512675127,1603948681512800337,1603948681522929622,10
2020-10-29 05:18:01.542939925,175,1603948681532669743,1603948681532763380,1603948681542939925,10
2020-10-29 05:18:01.56299255,176,1603948681552676607,1603948681552806718,1603948681562992550,10
2020-10-29 05:18:01.582942399,177,1603948681572665420,1603948681572759341,1603948681582942399,10
2020-10-29 05:18:01.602974304,178,1603948681592672345,1603948681592781926,1603948681602974304,10
2020-10-29 05:18:01.622872613,179,1603948681612658165,1603948681612751409,1603948681622872613,10
2020-10-29 05:18:01.642792539,180,1603948681632597935,1603948681632683582,1603948681642792539,10
2020-10-29 05:18:01.662856717,181,1603948681652642616,1603948681652740517,1603948681662856717,10
2020-10-29 05:18:01.68282911,182,1603948681672644386,1603948681672729650,1603948681682829110,10
2020-10-29 05:18:01.702823991,183,1603948681692643660,1603948681692726701,1603948681702823991,10
2020-10-29 05:18:01.722825134,184,1603948681712644257,1603948681712727927,1603948681722825134,10
2020-10-29 05:18:01.742823549,185,1603948681732644064,1603948681732726778,1603948681742823549,10
2020-10-29 05:18:01.762823672,186,1603948681752644931,1603948681752727198,1603948681762823672,10
2020-10-29 05:18:01.78282087,187,1603948681772642442,1603948681772724379,1603948681782820870,10
2020-10-29 05:18:01.802824263,188,1603948681792644828,1603948681792726935,1603948681802824263,10
2020-10-29 05:18:01.82282227,189,1603948681812643636,1603948681812725313,1603948681822822270,10
2020-10-29 05:18:01.8428243,190,1603948681832644999,1603948681832727450,1603948681842824300,10
2020-10-29 05:18:01.862825058,191,1603948681852645560,1603948681852728364,1603948681862825058,10
2020-10-29 05:18:01.882822679,192,1603948681872643277,1603948681872725847,1603948681882822679,10
2020-10-29 05:18:01.902821562,193,1603948681892642851,1603948681892725082,1603948681902821562,10
2020-10-29 05:18:01.922823829,194,1603948681912643871,1603948681912727218,1603948681922823829,10
2020-10-29 05:18:01.942823053,195,1603948681932643765,1603948681932726479,1603948681942823053,10
2020-10-29 05:18:01.96282839,196,1603948681952643532,1603948681952726236,1603948681962828390,10
2020-10-29 05:18:01.982763347,197,1603948681972559135,1603948681972648555,1603948681982763347,10
2020-10-29 05:18:02.002928406,198,1603948681992642042,1603948681992769197,1603948682002928406,10
2020-10-29 05:18:02.022924556,199,1603948682012642030,1603948682012766808,1603948682022924556,10
2020-10-29 05:18:02.042930292,200,1603948682032642450,1603948682032768871,1603948682042930292,10
2020-10-29 05:18:02.062925826,201,1603948682052642051,1603948682052766595,1603948682062925826,10
2020-10-29 05:18:02.082901927,202,1603948682072610031,1603948682072741072,1603948682082901927,10
2020-10-29 05:18:02.102877727,203,1603948682092593342,1603948682092717970,1603948682102877727,10
2020-10-29 05:18:02.122927011,204,1603948682112640889,1603948682112766300,1603948682122927011,10
2020-10-29 05:18:02.142925522,205,1603948682132642620,1603948682132768651,1603948682142925522,10
2020-10-29 05:18:02.162930346,206,1603948682152643553,1603948682152769121,1603948682162930346,10
2020-10-29 05:18:02.18292997,207,1603948682172642634,1603948682172768982,1603948682182929970,10
2020-10-29 05:18:02.202935313,208,1603948682192648941,1603948682192774642,1603948682202935313,10
2020-10-29 05:18:02.222925528,209,1603948682212642115,1603948682212765835,1603948682222925528,10
2020-10-29 05:18:02.242936514,210,1603948682232641772,1603948682232777400,1603948682242936514,10
2020-10-29 05:18:02.262925406,211,1603948682252642439,1603948682252765813,1603948682262925406,10
2020-10-29 05:18:02.282928319,212,1603948682272641963,1603948682272767588,1603948682282928319,10
2020-10-29 05:18:02.302928253,213,1603948682292642600,1603948682292768164,1603948682302928253,10
2020-10-29 05:18:02.322853529,214,1603948682312642514,1603948682312735518,1603948682322853529,10
2020-10-29 05:18:02.34282962,215,1603948682332644121,1603948682332727952,1603948682342829620,10
2020-10-29 05:18:02.3628241,216,1603948682352643736,1603948682352725859,1603948682362824100,10
2020-10-29 05:18:02.382821754,217,1603948682372644479,1603948682372725803,1603948682382821754,10
